Ref	x	y	Connectivity	Point First Moment	Point Second Moment
6881319	4.84	6.36	286	128.93832	79.056
6881320	4.84	6.4	292	137.32787	87.444801
6881321	4.84	6.44	295	147.93527	97.942398
6881322	4.84	6.48	303	156.05125	107.5904
6881323	4.84	6.52	295	156.31007	114.176
6881324	4.84	6.56	283	154.22353	118.4128
6881325	4.84	6.6	295	168.70222	135.65601
6881326	4.84	6.64	387	302.0123	347.6048
6881327	4.84	6.68	528	619.30365	1143.9041
6881328	4.84	6.72	401	380.50388	563.33917
6881329	4.84	6.76	257	161.88014	149.496
6881330	4.84	6.8	223	140.52336	135.5696
6881331	4.84	6.84	210	139.3932	140.2384
6946824	4.88	5.12	257	141.64993	120.3952
6946825	4.88	5.16	281	150.26085	122.7664
6946826	4.88	5.2	303	161.89883	129.03999
6946827	4.88	5.24	311	161.76492	126.2768
6946828	4.88	5.28	266	112.8196	73.441597
6946829	4.88	5.32	253	100.08851	60.153599
6946830	4.88	5.36	240	89.044327	49.6576
6946831	4.88	5.4	231	80.087898	40.056
6946832	4.88	5.44	205	60.688377	23.132799
6946833	4.88	5.48	164	43.486481	13.672
6946835	4.88	5.56	272	134.31546	90.212799
6946836	4.88	5.6	289	135.49271	86.049599
6946837	4.88	5.64	293	130.97589	79.513603
6946838	4.88	5.68	294	126.60983	74.350403
6946839	4.88	5.72	295	122.78362	69.580803
6946840	4.88	5.76	297	119.6748	65.524803
6946841	4.88	5.8	298	116.93443	62.254398
6946842	4.88	5.84	303	117.17518	61.233601
6946843	4.88	5.88	310	120.48535	63.566399
6946844	4.88	5.92	348	155.85977	100.624
6946845	4.88	5.96	515	530.81659	1091.5472
6946846	4.88	6	500	513.60162	1072.4944
6946847	4.88	6.04	316	125.67477	68.892799
6946848	4.88	6.08	296	111.03088	56.944
6946849	4.88	6.12	287	108.10593	56.335999
6946850	4.88	6.16	287	111.29408	60.097599
6946851	4.88	6.2	282	112.0092	62.200001
6946852	4.88	6.24	281	115.49922	66.169601
6946853	4.88	6.28	283	121.77474	72.839996
6946854	4.88	6.32	278	124.10552	76.328003
6946855	4.88	6.36	275	129.79068	83.731201
6946856	4.88	6.4	247	128.29137	89.172798
6946859	4.88	6.52	106	26.908369	8.9231997
6946860	4.88	6.56	157	51.603809	23.820801
6946861	4.88	6.6	220	102.92867	69.919998
6946862	4.88	6.64	335	285.27963	408.80481
6946863	4.88	6.68	461	559.37195	1099.36
6946864	4.88	6.72	369	364.23532	585.56641
6946865	4.88	6.76	241	140.84627	118.1152
6946866	4.88	6.8	206	115.38745	96.347198
6946867	4.88	6.84	195	116.85154	105.3888
7012360	4.92	5.12	230	108.00648	76.294403
7012361	4.92	5.16	251	117.99065	84.099197
7012362	4.92	5.2	270	131.07155	97.688004
7012363	4.92	5.24	273	127.94871	93.627197
7012364	4.92	5.28	220	73.31044	36.515202
7012365	4.92	5.32	202	58.96883	24.593599
7012366	4.92	5.36	186	48.671913	17.121599
7012367	4.92	5.4	171	40.873589	11.9072
7012368	4.92	5.44	162	39.592537	11.5888
7012369	4.92	5.48	149	39.862839	12.6608
7012371	4.92	5.56	251	130.53703	89.6912
7012372	4.92	5.6	257	123.22181	79.692802
7012373	4.92	5.64	269	121.00531	73.795197
7012374	4.92	5.68	278	119.66403	69.259201
7012375	4.92	5.72	284	118.34278	65.984001
7012376	4.92	5.76	291	118.19249	63.942402
7012377	4.92	5.8	292	115.62484	61.0368
7012378	4.92	5.84	295	114.63945	59.180801
7012379	4.92	5.88	310	125.05551	67.897598
7012380	4.92	5.92	348	162.54489	108.936
7012381	4.92	5.96	512	541.94452	1128.5439
7012382	4.92	6	496	523.48602	1107.5424
7012383	4.92	6.04	311	126.7425	70.939201
7012384	4.92	6.08	292	112.47406	58.9888
7012385	4.92	6.12	284	109.8588	58.380798
7012386	4.92	6.16	283	112.37938	61.476799
7012387	4.92	6.2	276	111.71053	62.382401
7012388	4.92	6.24	276	117.58091	69.788803
7012389	4.92	6.28	270	119.89943	74.0336
7012390	4.92	6.32	264	124.45248	81.457603
7012391	4.92	6.36	253	128.1942	88.721603
7012392	4.92	6.4	250	134.58475	96.367996
7012395	4.92	6.52	104	29.111048	10.768
7012396	4.92	6.56	120	36.916149	16.865601
7012397	4.92	6.6	166	75.649811	56.534401
7012398	4.92	6.64	283	275.92596	477.52481
7012399	4.92	6.68	394	511.87451	1080.0225
7012400	4.92	6.72	330	359.38165	653.77118
7012401	4.92	6.76	210	116.03286	93.817596
7012402	4.92	6.8	176	86.394363	62.619202
7012403	4.92	6.84	170	86.674629	65.062401
7077896	4.96	5.12	209	86.039223	51.743999
7077897	4.96	5.16	228	96.948875	62.632
7077898	4.96	5.2	238	104.89588	73.804802
7077899	4.96	5.24	245	106.74608	76.195198
7077900	4.96	5.28	198	59.028324	25.867201
7077901	4.96	5.32	181	46.04565	15.8048
7077902	4.96	5.36	171	41.134903	12.8944
7077903	4.96	5.4	162	37.735302	10.712
7077904	4.96	5.44	154	37.751087	11.2032
7077905	4.96	5.48	149	40.127056	12.9312
7077907	4.96	5.56	246	129.5233	88.019203
7077908	4.96	5.6	251	123.91936	80.903999
7077909	4.96	5.64	257	119.45538	74.025597
7077910	4.96	5.68	261	114.51888	67.080002
7077911	4.96	5.72	272	114.72202	64.279999
7077912	4.96	5.76	276	112.81989	60.870399
7077913	4.96	5.8	282	113.08817	59.265598
7077914	4.96	5.84	292	116.79713	60.6688
7077915	4.96	5.88	309	130.1626	72.828796
7077916	4.96	5.92	347	170.13162	119.2768
7077917	4.96	5.96	503	548.42926	1161.3328
7077918	4.96	6	489	531.71515	1141.4368
7077919	4.96	6.04	314	137.36725	82.876801
7077920	4.96	6.08	293	119.52432	65.766403
7077921	4.96	6.12	288	118.62825	66.486397
7077922	4.96	6.16	279	116.49083	66.795197
7077923	4.96	6.2	272	115.82111	68.064003
7077924	4.96	6.24	269	119.67442	73.835197
7077925	4.96	6.28	260	120.4241	77.371201
7077926	4.96	6.32	253	124.13023	83.470398
7077927	4.96	6.36	252	130.40561	90.566399
7077928	4.96	6.4	251	138.06085	99.260803
7077931	4.96	6.52	107	34.091934	14.464
7077932	4.96	6.56	122	43.965176	23.774401
7077933	4.96	6.6	165	86.33255	72.222397
7077934	4.96	6.64	270	284.69412	513.0672
7077935	4.96	6.68	360	495.96912	1088.4784
7077936	4.96	6.72	312	383.74921	788.24158
7077937	4.96	6.76	189	104.42886	86.888
7077938	4.96	6.8	155	67.842087	42.032001
7077939	4.96	6.84	147	64.659386	39.5952
7143432	5	5.12	189	68.636925	34.023998
7143433	5	5.16	216	89.221336	56.4576
7143434	5	5.2	226	98.96167	71.188797
7143435	5	5.24	232	101.87588	75.4608
7143436	5	5.28	186	53.807076	23.259199
7143437	5	5.32	174	44.387531	15.5552
7143438	5	5.36	169	42.096661	14.008
7143439	5	5.4	154	36.043404	10.4048
7143440	5	5.44	151	38.073978	11.8448
7143441	5	5.48	149	41.081272	13.6992
7143443	5	5.56	245	133.34746	91.801598
7143444	5	5.6	248	125.6116	81.503998
7143445	5	5.64	251	119.75078	73.9216
7143446	5	5.68	255	115.75961	68.262398
7143447	5	5.72	259	112.22642	62.9776
7143448	5	5.76	267	112.24181	60.4496
7143449	5	5.8	276	113.61813	59.228802
7143450	5	5.84	282	115.62297	60.240002
7143451	5	5.88	301	130.9525	74.512001
7143452	5	5.92	343	177.44749	130.9088
7143453	5	5.96	493	554.69794	1194.1104
7143454	5	6	486	543.25946	1177.9088
7143455	5	6.04	315	146.83084	94.209602
7143456	5	6.08	294	127.83262	73.7024
7143457	5	6.12	280	118.61005	66.388802
7143458	5	6.16	274	118.74092	68.940804
7143459	5	6.2	268	119.36779	71.756798
7143460	5	6.24	264	123.28454	78.499199
7143461	5	6.28	258	126.53695	84.209602
7143462	5	6.32	256	131.9953	91.326401
7143463	5	6.36	253	136.09894	96.580803
7143464	5	6.4	252	143.91705	106.3952
7143468	5	6.56	128	53.558598	32.971199
7143469	5	6.6	163	94.442467	84.971199
7143470	5	6.64	267	302.33621	563.38397
7143471	5	6.68	344	495.42938	1114.4032
7143472	5	6.72	302	399.29959	866.32159
7143473	5	6.76	180	106.47968	94.809601
7143474	5	6.8	144	64.892883	41.603199
7208968	5.04	5.12	186	68.448418	33.913601
7208969	5.04	5.16	210	88.598213	57.796799
7208970	5.04	5.2	216	95.460991	70.734398
7208971	5.04	5.24	221	99.247009	76.7136
7208972	5.04	5.28	181	54.241177	24.7472
7208973	5.04	5.32	170	44.713936	16.280001
7208974	5.04	5.36	162	41.733135	14.7968
7208975	5.04	5.4	157	40.557556	13.8384
7208976	5.04	5.44	150	39.606411	13.1008
7208977	5.04	5.48	148	42.008072	14.4656
7274504	5.08	5.12	178	65.381821	31.8368
7274505	5.08	5.16	204	88.90271	60.107201
7274506	5.08	5.2	211	96.756683	74.345596
7274507	5.08	5.24	218	102.59463	82.335999
7274508	5.08	5.28	182	60.685886	32.502399
7274509	5.08	5.32	168	47.817688	19.2288
7274510	5.08	5.36	161	44.476276	17.096001
7274511	5.08	5.4	155	42.468616	15.5856
7274512	5.08	5.44	149	41.282612	14.3184
7274513	5.08	5.48	149	44.779373	16.417601
7340040	5.12	5.12	176	67.550606	34.030399
7340041	5.12	5.16	202	92.958344	65.968002
7340042	5.12	5.2	208	100.16633	79.643204
7340043	5.12	5.24	217	106.7597	87.222397
7340044	5.12	5.28	179	66.32412	40.952
7340045	5.12	5.32	166	50.768524	21.846399
7340046	5.12	5.36	161	48.456814	20.256001
7340047	5.12	5.4	155	46.412476	18.7952
7340048	5.12	5.44	152	46.928383	18.7904
7340049	5.12	5.48	150	48.432838	19.1696
7405576	5.16	5.12	175	71.363174	37.822399
7405577	5.16	5.16	203	100.44492	75.209602
7405578	5.16	5.2	208	106.25475	86.979202
7405579	5.16	5.24	211	109.9676	93.344002
7405580	5.16	5.28	178	70.961754	45.743999
7405581	5.16	5.32	162	52.822296	23.739201
7405582	5.16	5.36	161	52.753807	23.452801
7405583	5.16	5.4	155	50.853527	22.3216
7405584	5.16	5.44	150	49.344448	20.68
7405585	5.16	5.48	148	50.383991	20.6336
7471112	5.2	5.12	175	76.092041	41.928001
7471113	5.2	5.16	205	109.62108	86.564796
7471114	5.2	5.2	202	109.21878	92.599998
7471115	5.2	5.24	209	115.41135	100.6688
7471116	5.2	5.28	179	78.552864	53.811199
7471117	5.2	5.32	162	58.598862	28.823999
7471118	5.2	5.36	158	56.123917	26.478399
7471119	5.2	5.4	156	56.065971	26.128
7471120	5.2	5.44	153	56.01944	25.872
7471121	5.2	5.48	149	55.871475	25.5184
